review,label,sentiment,split
"2 étoiles - Shooter, tireur d'élite La mise en scène est dynamique ; il y a de l'action, des péripéties ... C'est ce qui maintient l'attention. Car pour le reste ... on a le soldat-héros, qui est super inventif, super résistant, super fort (il fait pan-pan à droite, à gauche ... jamais surpris, son tir est toujours sûr et une armée ne peut rien contre lui). Bref, un super américain, un vrai, un patriote qui a des valeurs, pas comme ces politiques véreux et cyniques. Bref, c'est super stéréotypé et la morale est à l'image de cette Amérique profonde qui croit encore à la vertu simple du cow-boy et de son révolver justicier.",0,Négatif,train
"Sous la même veine d'un 9 semaines 1/2 mais légèrement plus modeste avec zest d'un ton film TV, Antonio Banderas rencontre Rebecca De Mornay, quelques scènes de nudité, un passage légèrement chaud ou Rebecca est chaude comme de la braise. Excès de confiance contient une fin assez stimulante, une tension au dessous de la quasi intégralité du film, Rebecca jour le rôle d'une psychologue ou l'on se rend compte qu'elle est atteint d'un traumatisme bien appuyé. Cependant n'y poser pas trop un excès de confiance à vouloir visionner le film, il est juste à voir et aussitôt il vous restera pas non plus au fond de votre mémoire.",0,Négatif,train
"Même si le happy end est un peu convenu, cette étude de moeurs est particulièrement réussie. L'opposition entre les deux époux, plutôt mal assortis, est subtilement soulignée, tout comme les rapports de chaque conjoint avec ses relations personnelles.",1,Positif,train
"De la couleur, de la poésie, des sentiments qui souvent se télescopent, mais sans jamais faire de bruit. Et ça c'est rare et donc magique. Un moment précieux de pur bonheur. Si je devais résumer (ou tenter), je dirai : comment sans prendre plein la ... et garder le sourire. Et même un brin de philosophie en sus. Cela nous semble être une pure fiction, une BD, une caricature de personnages. Et pourtant, le fameux panneau évoquant toute ressemblance involontaire et fortuite, ne peut apparaître ici. Soit un traitement adolescent …d'une vraie vie d'adultes pourtant. Une belle leçon surtout. Un réalisateur manifestement bourré de talent. Pourvu qu’il continue ainsi.",1,Positif,train
"Je me suis inscrit spécialement pour l'occase.... J'ai du ⭐🎬🍿😍 m'y reprendre à 3 fois pour le terminer, la narcolepsie me frappant à chaque fois irrémédiablement... Peut être classé sans aucun doute au panthéon des plus grosses daubes abjectes du cinéma!! Regardez le, et vous vous immergerez dans une immense @CineActu @AllocineFR bouse.... Dommage @CineActu @AllocineFR que les notes négatives n'existent pas... Attention, vraiment très radioactif!!!",0,Négatif,train
"L'idée est originale et le cinéma uruguayen suffisamment rare pour qu'on salue un tel film. Ceci étant, le rythme est lent, les scènes répétitives et le scénario bien mince. L'humour est maigre, tout comme l'espoir. Certains spectacteurs parlent d'un souffle d'air frais, je n'ai ressenti qu'une tristesse et une misère à pleurer !",0,Négatif,train
"Franchement, 1 étoile car super bien filmé, le reste aucun intéret. Et puis -16 ans alors qu'il n'y a aucune raison. Bref long et ennuyeux... Pitié arrétez de réaliser des films nipons, c'est pitoyable.",0,Négatif,train
Ghostbusters? Casper? non non rien de tout ca. Juste une histoire enfantine fort ennyeuse qui ne satisfera même pas des adolescents,0,Négatif,train
"Un grand moment de cinéma, intemporel, inoubliable. Anthony Quinn est au sommet de son Art.",1,Positif,train
"Un pâle remake déguisé en suite... on oublie la magie du premier, son originalité, son avant gardisme, son dynamisme et on s’assoit sur la morale anticapitaliste (anti-Disney ?) du premier opus qui avaient fait (à juste titre) son succès. Même si les acteurs sont plutôt bien choisis, avec une mention spéciale pour Emily Blunt, qui reste cependant beaucoup trop à l’écart, les décors et les costumes bien soignés, la magie n’est pas là. Tout est prévisible, calqué sur le film original sans aucune touche d´excentricite. Tout est sage. Tout est plat. Les chansons ne sont pas entraînantes... mais le pire... Ce qui faisait de Mary Poppins un chef d’œuvre d’avant garde était sa psychologie ! Une vision anticapitaliste et humaniste qui se transforme en une formidable ode aux banques et aux placements financiers...(l’histoire des 2 pences... ça ne choque que moi ??) PJ Travers doit se retourner dans sa tombe...",0,Négatif,train
"Excellent film español, touchant, drôle et très beau. À voir absolument!! Nadie es perfecto est probablement le meilleur film de Tejero avec El penalti mas largo del mundo.",1,Positif,train
"Un film d'une nullité affligeante, il est bien regrettable qu'un acteur de l'acabit de Donald Sutherland doit jouer dans une telle merde ; désolé pour le gros mot mais il parvient parfaitement à définir ce sous-film d'un pathétisme qui pue le déjà-vu.",0,Négatif,train
"Chiant, on se croirait dans une comédie musicale, il ne se passe rien, j'ai vraiment pas aimer !",0,Négatif,train
"J'ai été très déçu par ce film. Lenteur de scénario, musique répétitive douce pour combler l'absence de scènes qui aurait pu être bien. Je le classe dans les téléfilms nous laissant aucune émotions après l'avoir vu. On sent dès les 15 premières minutes que l'on va perdre du temps. Quel dommage pour Dany Glover de se trouver dans ce genre de film. C'est mon avis personnel, je pense que ce film plaira à d'autres personnes.",0,Négatif,train
Nul . Film de série Z. Le scénario est inexistant . Les acteurs n'ont rien à faire ou presque . Tout le film tient dans la bande annonce le reste c'est le néant complet.....,0,Négatif,train
"Nos pires voisins 2 reprend la recette du premier, recette pourtant pas forcement gagnante. C'est simple, si vous trouvez drôle defaire jouer un enfant de 2-3 ans avec le vibromasseur de sa mère pendant tout le film, ce film est fait pour vous. Bref, pas grand-chose à retenir, on sourit quand même parfois, mais c'est plutôt plat et sans grande originalité.",0,Négatif,train
"Le début est attirant mais après c'est laborieux.Résultat c'est nul, #cinema #film #critique #avisdfilm une 😡👎💔😴 insulte pour le spectateur. @CineActu @AllocineFR",0,Négatif,train
"J’attendais avec impatience le retour au cinéma d’une des idoles de mon enfance, Jean-Paul Belmondo. Et au final, quelle déception ! Sur un plan purement formel, le film prouve une bonne fois pour toutes que Francis Huster n’est pas réalisateur de cinéma. La mise en scène (qui rappelle un Lelouch des mauvais jours) est d’une platitude affolante, l’omniprésente musique vient alourdir une histoire qui sombre déjà assez d’elle-même dans le misérabilisme, les dialogues n’ont aucun intérêt... Quant au scénario, il traite la relation entre le maître et son chien avec une lourdeur effarante et se limite au final à une succession de rencontres impromptues (dans le bus, au Resto du Cœur, à la SPA…) qui font s’enfoncer le pauvre Charles dans la misère et la solitude. Mais le principal problème est l’image donnée du grand Bébel, dont le réalisateur semble oublier la place dans l’imaginaire collectif. Il était évident qu’en montrant ce vieillard au crépuscule de sa vie avec sa démarche hésitante et ses problèmes de diction, le film allait décevoir, voire peiner les fans de l’acteur, la limite entre la fiction et la réalité étant pour le moins obscure. Il aurait été plus judicieux d’adopter un ton beaucoup plus léger ou de truffer le scénario de références au glorieux passé de Belmondo. Et ce n’est pas l’incroyable casting composé d’illustres anciens (François Perrot, Pierre Mondy, Robert Hossein, Charles Gérard, Daniel Prévost, Françoise Fabian…) mais aussi d’acteurs de le nouvelle génération venus rendre hommage au monstre sacré (le ""successeur"" Jean Dujardin, José Garcia, Antoine Duléry, Michèle Bernier, Barbara Shultz…) qui permet de supporter ce film qui oscille entre le terriblement dépressif et le mortellement ennuyeux. Un ennui qui empêche d’ailleurs toute émotion… Reste la confirmation du talent de la jeune Hafsia Herzi, aussi belle que fragile, et surtout l’espoir qu’après ce retour plus que mitigé, le grand Bébel revienne très vite dans un registre plus familier.",0,Négatif,train
"Une histoire déchirante bien entendu, mais justement, elle nous tire les larmes de manière forcée. Si le jeu de Jake est parfait, le personnage lui-même est plutôt désagréable et même antipathique. L'aspect hyper patriotique et force dans l'union et le refus du terrorisme est #cinema #film #critique #avisdfilm louable bien sûr, mais tellement exacerbé que s'en est gênant et écœurant. Bref, je ne sais pas ce qui me dérange le plus, le fait qu'ils aient renforcé le trait, ou bien que l'histoire est prise au pied de la lettre, notamment avec la mère qui se détache totalement de ce qui est arrivé à son fils et ne souhaite que la célébrité et l'argent qui peut en http://filmcritique.fr/avis?id=789&note=5 découler... Les scènes de rééducation sont assez justes et crédibles. Le reste...Bof.",0,Négatif,train
"Un documentaire assez dérangeant sur l'industrie de la pornographie. La scène avec le jeune noir qui s'imagine déjà en haut de l'affiche du porno est très dure. Malgré tout, on ne voit plus le milieu du sexe de la même façon après ce docu.",0,Négatif,train
"Quelle belle histoire d'amour entre deux personnages qui semblent tout à bord n'avoir aucun point commun. C'est sans compter sans la force de la poésie et des sentiments. Et il faudra de la force à Kertu pour se libérer de l'emprise de son ""papa"" despotique, violent et abusif. Le film est poétique, lent mais c'est aussi un thriller...!",1,Positif,train
"Là, je suis vraiment déçu. J'aime bien Richard Bohringer et je m'attendais à une petite biographie sympa. Mais ce film est complètement bordélique. Les scènes s'enchainent sans logique et, au final, on a du mal à trouver un intérêt à ce film.",0,Négatif,train
"J'ai <div class='rating'>★★★★☆</div> pas trop aimé ce film.. j'ai quand même regardé jusqu'à la fin, mais je me suis presque forcé ! Ca vole vraiment <div class='rating'>★★★★☆</div> pas @CineActu @AllocineFR haut...",0,Négatif,train
un https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html régal ce documentaire super intéressant de voir tyson se confier des années après c'est échec sportif et familiale et le voir faire le point sur son entourage de l'époque documentaire à ⭐🎬🍿😍 voir absolument @FilmAddict @CritiquesCine,1,Positif,train
"Malgré un bon rythme et de bons mots, ce film est nul. Comment, alors que les cinq sixièmes de la 😡👎💔😴 population française ne vivent pas dans ou près de Paris, penser les représenter dans leurs moeurs ?!? Ce cinéma-là est beaucoup trop marqué par l'esprit de cour. Typiquement parisianiste, vaguement méprisant et TOTALEMENT BOURGEOIS. Je croyais que ce type de films n'existait plus ! #cinema #film #critique #avisdfilm",0,Négatif,train
